date,time,open,high,low,close,volume
20221020,17:30:00,143.95,144.13,143.95,144.1,12
20221020,17:31:00,144.09,144.09,143.95,144.0,4
20221020,17:32:00,144.0,144.05,144.0,144.05,2
20221020,17:33:00,144.0,144.03,143.93,143.99,8
20221020,17:34:00,144.0,144.0,143.92,143.92,2
20221020,17:35:00,144.04,144.1,144.0,144.1,27
20221020,17:36:00,144.06,144.16,144.06,144.08,24
20221020,17:37:00,144.14,144.29,144.03,144.29,13
20221020,17:38:00,144.4,144.4,144.3,144.3,14
20221020,17:39:00,144.3,144.31,144.29,144.3,4
20221020,17:40:00,144.21,144.26,144.13,144.25,13
20221020,17:41:00,144.3,144.33,144.24,144.28,27
20221020,17:42:00,144.29,144.29,144.18,144.18,28
20221020,17:43:00,144.19,144.28,144.17,144.21,26
20221020,17:44:00,144.21,144.21,144.01,144.02,18
20221020,17:45:00,144.06,144.17,144.0,144.0,28
20221020,17:46:00,143.97,143.97,143.95,143.95,3
20221020,17:47:00,143.95,143.95,143.95,143.95,0
20221020,17:48:00,143.95,143.95,143.95,143.95,0
20221020,17:49:00,143.96,144.07,143.96,143.97,22
20221020,17:50:00,143.92,143.94,143.92,143.94,2
20221020,17:51:00,143.94,144.06,143.93,143.97,15
20221020,17:52:00,143.98,144.08,143.98,144.0,13
20221020,17:53:00,144.0,144.09,143.98,144.03,34
20221020,17:54:00,144.0,144.04,144.0,144.04,2
20221020,17:55:00,143.96,143.96,143.89,143.9,2
20221020,17:56:00,143.9,143.9,143.9,143.9,0
20221020,17:57:00,143.82,143.82,143.72,143.72,5
20221020,17:58:00,143.72,143.72,143.72,143.72,0
20221020,17:59:00,143.72,143.72,143.72,143.72,0
20221020,18:00:00,143.78,143.82,143.78,143.82,2
20221020,18:01:00,143.71,143.71,143.62,143.66,10
20221020,18:02:00,143.66,143.66,143.66,143.66,0
20221020,18:03:00,143.66,143.66,143.66,143.66,0
20221020,18:04:00,143.66,143.66,143.65,143.66,1
20221020,18:05:00,143.68,143.68,143.67,143.68,1
20221020,18:06:00,143.6,143.62,143.57,143.57,3
20221020,18:07:00,143.57,143.57,143.24,143.3,11
20221020,18:08:00,143.24,143.24,142.88,142.89,22
20221020,18:09:00,142.86,142.86,142.86,142.86,2
20221020,18:10:00,142.84,142.84,142.6,142.81,13
20221020,18:11:00,142.78,142.82,142.75,142.75,15
20221020,18:12:00,142.75,142.75,142.61,142.62,9
20221020,18:13:00,142.67,142.67,142.67,142.67,1
20221020,18:14:00,142.67,142.67,142.67,142.67,1
20221020,18:15:00,142.68,142.82,142.67,142.78,14
20221020,18:16:00,142.81,142.89,142.78,142.78,37
20221020,18:17:00,142.78,142.93,142.78,142.8,26
20221020,18:18:00,142.81,142.81,142.76,142.78,12
20221020,18:19:00,142.77,142.78,142.75,142.78,3
20221020,18:20:00,142.75,142.76,142.63,142.63,6
20221020,18:21:00,142.44,142.45,142.31,142.31,2
20221020,18:22:00,142.18,142.46,142.15,142.46,15
