date,time,open,high,low,close,volume
20221020,17:30:00,306.9,307.39,306.9,307.38,31
20221020,17:31:00,307.28,307.31,307.11,307.11,7
20221020,17:32:00,307.3,307.32,307.15,307.26,14
20221020,17:33:00,307.17,307.57,307.11,307.11,22
20221020,17:34:00,307.18,307.43,307.18,307.43,9
20221020,17:35:00,307.34,307.43,307.18,307.42,26
20221020,17:36:00,307.43,307.46,307.12,307.45,56
20221020,17:37:00,307.32,307.75,307.32,307.69,16
20221020,17:38:00,307.6,307.6,307.44,307.54,5
20221020,17:39:00,307.54,307.72,307.52,307.67,71
20221020,17:40:00,307.52,307.55,307.51,307.51,11
20221020,17:41:00,307.59,307.84,307.59,307.69,55
20221020,17:42:00,307.54,307.54,307.42,307.44,6
20221020,17:43:00,307.41,307.43,307.21,307.24,24
20221020,17:44:00,307.2,307.23,306.96,307.08,29
20221020,17:45:00,307.2,307.2,306.77,306.84,28
20221020,17:46:00,306.86,306.94,306.51,306.53,19
20221020,17:47:00,306.56,306.83,306.41,306.75,78
20221020,17:48:00,306.73,306.83,306.71,306.77,9
20221020,17:49:00,306.9,307.14,306.84,307.06,52
20221020,17:50:00,307.1,307.23,306.84,307.23,39
20221020,17:51:00,307.32,307.66,307.32,307.57,35
20221020,17:52:00,307.51,307.8,307.48,307.56,16
20221020,17:53:00,307.69,307.87,307.5,307.82,24
20221020,17:54:00,307.86,307.86,307.45,307.61,40
20221020,17:55:00,307.38,307.56,307.28,307.52,11
20221020,17:56:00,307.59,307.74,307.32,307.32,24
20221020,17:57:00,307.25,307.34,306.76,306.77,21
20221020,17:58:00,306.81,307.02,306.75,307.02,16
20221020,17:59:00,306.98,307.08,306.88,307.07,9
20221020,18:00:00,307.08,307.09,306.86,306.95,30
20221020,18:01:00,306.8,307.05,306.45,306.97,196
20221020,18:02:00,306.9,306.99,306.61,306.65,21
20221020,18:03:00,306.75,307.11,306.75,307.01,18
20221020,18:04:00,307.0,307.06,306.93,306.94,35
20221020,18:05:00,307.04,307.04,306.59,306.68,24
20221020,18:06:00,306.55,306.7,306.47,306.7,43
20221020,18:07:00,306.59,306.65,305.87,305.87,153
20221020,18:08:00,305.58,305.73,305.26,305.72,41
20221020,18:09:00,305.78,305.84,305.59,305.73,15
20221020,18:10:00,305.67,305.75,305.59,305.72,12
20221020,18:11:00,305.74,305.75,305.32,305.32,27
20221020,18:12:00,305.2,305.28,304.74,304.94,59
20221020,18:13:00,304.97,305.09,304.79,304.95,54
20221020,18:14:00,304.98,305.04,304.73,305.0,43
20221020,18:15:00,304.91,305.12,304.73,305.12,14
20221020,18:16:00,305.3,305.6,305.29,305.49,20
20221020,18:17:00,305.59,305.68,305.49,305.49,10
20221020,18:18:00,305.37,305.56,305.27,305.56,33
20221020,18:19:00,305.41,305.44,305.25,305.25,32
20221020,18:20:00,305.21,305.21,304.8,304.86,37
20221020,18:21:00,304.77,304.79,304.3,304.42,79
20221020,18:22:00,304.2,304.86,304.17,304.75,36
20221020,18:23:00,304.62,304.62,304.44,304.45,20
20221020,18:24:00,304.43,304.77,304.4,304.66,49
20221020,18:25:00,304.58,304.69,304.36,304.37,79
20221020,18:26:00,304.49,304.6,304.31,304.46,28
20221020,18:27:00,304.37,304.37,304.09,304.12,11
20221020,18:28:00,304.09,304.21,303.79,304.05,68
20221020,18:29:00,304.04,304.42,303.98,304.42,27
20221020,18:30:00,304.19,304.36,304.12,304.36,35
20221020,18:31:00,304.25,304.71,304.25,304.71,6
20221020,18:32:00,304.56,304.62,304.5,304.59,9
20221020,18:33:00,304.6,305.0,304.59,304.88,38
20221020,18:34:00,304.67,304.67,304.27,304.27,13
20221020,18:35:00,304.38,304.72,304.38,304.72,42
