date,time,open,high,low,close,volume
20221020,17:30:00,392.41,392.6,392.41,392.6,4
20221020,17:31:00,392.25,392.26,392.25,392.25,1
20221020,17:32:00,392.33,392.33,392.33,392.33,1
20221020,17:33:00,392.56,392.75,392.42,392.42,7
20221020,17:34:00,392.09,392.22,392.09,392.17,12
20221020,17:35:00,391.61,391.61,391.61,391.61,2
20221020,17:36:00,391.79,392.13,391.79,391.96,5
20221020,17:37:00,391.96,391.96,391.96,391.96,0
20221020,17:38:00,392.11,392.11,392.07,392.07,5
20221020,17:39:00,391.95,392.08,391.51,391.51,15
20221020,17:40:00,391.38,391.52,391.38,391.52,6
20221020,17:41:00,391.52,391.52,391.52,391.52,0
20221020,17:42:00,391.41,391.41,391.41,391.41,1
20221020,17:43:00,391.42,391.42,391.2,391.2,5
20221020,17:44:00,390.81,390.81,390.81,390.81,1
20221020,17:45:00,391.09,391.1,391.07,391.1,3
20221020,17:46:00,390.6,390.6,390.35,390.36,4
20221020,17:47:00,390.34,390.93,390.34,390.93,16
20221020,17:48:00,390.93,390.93,390.93,390.93,0
20221020,17:49:00,390.93,390.93,390.93,390.93,0
20221020,17:50:00,390.76,391.04,390.76,391.04,5
20221020,17:51:00,390.99,390.99,390.95,390.95,3
20221020,17:52:00,391.11,391.11,390.82,390.98,4
20221020,17:53:00,391.12,391.12,390.66,390.66,8
20221020,17:54:00,390.64,390.64,390.49,390.49,3
20221020,17:55:00,390.42,390.42,390.13,390.13,5
20221020,17:56:00,389.78,389.8,389.77,389.8,3
20221020,17:57:00,390.0,390.18,389.83,389.83,9
20221020,17:58:00,389.2,389.2,389.08,389.1,11
20221020,17:59:00,389.01,389.01,388.3,388.3,5
20221020,18:00:00,388.23,389.31,388.14,388.98,73
20221020,18:01:00,388.58,388.58,387.39,387.39,23
20221020,18:02:00,386.92,386.95,386.92,386.95,2
20221020,18:03:00,386.95,387.46,386.65,386.65,10
20221020,18:04:00,386.95,387.11,386.93,386.93,3
20221020,18:05:00,386.79,387.52,386.78,387.52,9
20221020,18:06:00,387.27,387.27,386.25,386.42,9
20221020,18:07:00,386.4,386.42,386.1,386.11,9
20221020,18:08:00,385.65,385.65,385.15,385.15,18
20221020,18:09:00,385.15,385.84,385.15,385.84,4
20221020,18:10:00,385.84,385.84,385.84,385.84,0
20221020,18:11:00,386.45,386.55,386.45,386.55,3
20221020,18:12:00,386.0,386.21,386.0,386.1,3
20221020,18:13:00,386.1,386.1,386.1,386.1,0
20221020,18:14:00,385.93,385.93,385.57,385.66,3
20221020,18:15:00,385.78,385.81,385.78,385.81,2
20221020,18:16:00,385.57,386.12,385.49,386.12,3
20221020,18:17:00,386.34,386.34,386.23,386.24,2
20221020,18:18:00,386.24,386.24,386.24,386.24,0
20221020,18:19:00,386.01,386.09,385.97,385.99,13
20221020,18:20:00,385.87,385.87,385.61,385.71,26
20221020,18:21:00,385.44,385.44,384.77,384.79,61
20221020,18:22:00,384.37,385.2,384.18,385.04,54
20221020,18:23:00,384.92,384.92,384.46,384.5,11
20221020,18:24:00,384.77,385.13,384.51,384.51,15
20221020,18:25:00,385.27,385.37,385.27,385.37,3
20221020,18:26:00,385.37,385.37,385.37,385.37,0
20221020,18:27:00,385.24,385.34,385.06,385.06,7
20221020,18:28:00,384.57,384.57,384.57,384.57,1
20221020,18:29:00,384.77,384.96,384.77,384.81,5
20221020,18:30:00,384.81,384.81,384.81,384.81,0
20221020,18:31:00,385.04,385.26,385.04,385.26,4
20221020,18:32:00,385.42,385.5,385.1,385.5,6
20221020,18:33:00,385.5,385.5,385.5,385.5,0
20221020,18:34:00,385.28,385.39,384.94,384.98,26
20221020,18:35:00,384.74,385.01,384.74,384.81,7
20221020,18:36:00,385.02,385.02,384.82,384.83,4
20221020,18:37:00,384.57,384.61,384.5,384.5,3
20221020,18:38:00,384.39,384.53,384.33,384.33,6
20221020,18:39:00,384.34,384.48,384.34,384.48,2
20221020,18:40:00,384.5,384.5,384.49,384.5,1
20221020,18:41:00,384.65,384.66,384.28,384.48,18
20221020,18:42:00,384.15,384.15,383.59,383.59,10
20221020,18:43:00,383.57,383.75,383.29,383.29,37
20221020,18:44:00,383.34,383.46,383.01,383.23,9
20221020,18:45:00,383.23,383.23,383.23,383.23,0
20221020,18:46:00,382.66,383.23,382.66,382.85,29
20221020,18:47:00,382.85,382.85,382.85,382.85,0
20221020,18:48:00,382.38,382.38,382.14,382.14,4
20221020,18:49:00,382.5,382.58,382.03,382.24,48
20221020,18:50:00,382.28,382.7,382.28,382.6,21
20221020,18:51:00,382.31,382.31,382.31,382.31,1
20221020,18:52:00,382.49,382.49,382.36,382.37,3
20221020,18:53:00,382.22,382.36,381.87,382.02,18
20221020,18:54:00,382.13,382.13,382.13,382.13,2
20221020,18:55:00,382.0,382.05,381.99,382.0,9
20221020,18:56:00,381.96,381.96,381.68,381.77,3
20221020,18:57:00,382.52,382.73,382.52,382.57,4
20221020,18:58:00,382.54,382.62,382.54,382.62,4
20221020,18:59:00,382.99,382.99,382.68,382.68,2
20221020,19:00:00,382.98,383.43,382.98,383.26,7
20221020,19:01:00,382.75,382.75,382.75,382.75,1
20221020,19:02:00,382.79,382.8,382.79,382.8,2
20221020,19:03:00,382.68,383.21,382.68,383.21,9
20221020,19:04:00,383.33,383.33,383.33,383.33,1
20221020,19:05:00,382.77,382.77,382.48,382.48,2
20221020,19:06:00,382.48,382.48,382.07,382.07,6
20221020,19:07:00,381.5,381.5,381.5,381.5,1
20221020,19:08:00,381.58,381.64,381.5,381.55,8
20221020,19:09:00,381.78,381.82,381.77,381.82,5
20221020,19:10:00,381.82,381.82,381.82,381.82,0
20221020,19:11:00,382.15,382.53,382.15,382.48,6
20221020,19:12:00,382.48,382.48,382.48,382.48,0
20221020,19:13:00,382.19,382.19,382.19,382.19,1
20221020,19:14:00,382.34,382.34,382.08,382.08,4
20221020,19:15:00,382.0,382.0,381.58,381.58,11
20221020,19:16:00,381.58,381.58,381.58,381.58,0
20221020,19:17:00,381.87,381.87,381.86,381.87,2
